id,name,followers,popularity,genres,main_genre,n_genres
1uphmi1berhhslreq9qusl,roland kaiser,1142836,61,"['schlager', 'schlagerparty', 'neue deutsche welle']",pop,3
5beagg47b5xrxxxkfnkbaw,geir pedersen,10,6,[],rock,0
54bhddji7bro0sqhncyrp7,ingemar jansson,9,6,[],rock,0
6fgdxffhjgdaooltm0wuxz,nikola sarcevic,6910,20,[],rock,0
04pzjcww172tl0pyx0keki,steve boone,105,2,[],pop,0
56al2ptdrahjf0szxddxem,suzi jane hokom,493,21,['baroque pop'],classical,1
6xxfnpc17jiivzzocgdlyv,dasom,2467,17,[],pop,0
4to5jmb372ota3poi3tssi,alucard,45,0,"['horror punk', 'deathrock', 'psychobilly']",rock,3
5dmyemcfwspuv9q0khjedk,scandall,108,13,"['tribal house', 'progressive trance']",electronic,2
5pgf8dci0mebqlevllannm,manhattan jazz quartett,12214,41,"['vocal jazz', 'bossa nova', 'jazz']",jazz,3
4uioqezdrk5vm4gudiuli7,ask for joy,1453,4,"['shoegaze', 'dream pop', 'neo-psychedelic']",rock,3
5zvmhwr76mpzxoxek3kd8k,debby davis,889,34,[],jazz,0
45fwelep0loq0fdpvpogsw,los de abajo,224124,47,"['ska', 'mexican ska', 'mexican rock', 'latin alternative', 'rock en español']",rock,5
3bpwjvvdwlfrvpuwa0sish,magaev edward g,10,8,[],electronic,0
1xcmirozxw0vjpn9aendtr,h2k,146,10,[],electronic,0
5rfoqi6066jvxpmqwxb5bj,leonid rudenko,2800,36,[],electronic,0
55uy6dcugpieyzztbtqd5f,tony brown,12,9,[],rock,0
75dsjkcdxgmvitg1tqqbkl,federico albanese,69198,53,"['neoclassical', 'contemporary classical', 'minimalism']",classical,3
5bebohhdkjjtkiyrcbazdv,alexander shapovalov,28,8,[],electronic,0
30ejucik31bcg0ivcbt1dw,mike taylor,22990,52,[],electronic,0
5dixyrqzrarrfabjra5zik,bikirov kurbanovich karen,7,8,[],electronic,0
2ozrmqvlzgr4fc5ehtxfjc,maya bensalem,251,18,[],electronic,0
6o1opkgbke7esyjtamfqke,george mraz,2813,26,['jazz'],jazz,1
3qh7r2c4jwtmrlh3swu9dc,leontyne price,28613,34,['opera'],jazz,1
2wj217nseryuqchkwsbmah,dorothy heyward,211,17,['jazz funk'],jazz,1
67ffkyikvtlvspnk4npoyj,baha men,81711,51,[],pop,0
65yzdrjvtlf5fzmlnzg68h,eigenartig,172,3,['tropical house'],electronic,1
0fwjqjaavqygx8nsxbaokh,dom rosenfeld,403,5,['tropical house'],electronic,1
0lhtt3g4rqreaqwcidtt0g,scott schlacter,39,8,[],jazz,0
3cduu2huz18ps50v7tic61,ost  kjex,14742,35,[],electronic,0
6qgk2qsjtdiyelxgqnigih,elizabeth doubleday,3,1,[],classical,0
5dhsep7kiicmkxt5wam1md,jaylon ashaun,40786,39,[],r&b,0
42gxqwy0t6kdczflhueiss,nocera,24469,30,"['freestyle', 'hi-nrg', 'chicago house', 'miami bass', 'funk melody']",electronic,5
5v61wloexm3xlsloqj8res,abe parker,266968,57,[],r&b,0
3og22v4ioqwi8dog6ln56i,martin bravi,4546,40,['hardstyle'],electronic,1
2ltwdhr24434z5cgev2vvq,the jamies,400,11,"['doo-wop', 'baroque pop']",pop,2
3jzuhpxu7jxidbbmnrbbhb,itstaylormade,825,24,['christian r&b'],r&b,1
2m1vxoet2pvd2t20beppzw,makaveli hardstyle,2922,37,['hardstyle'],electronic,1
7noswnlc2cnbtgkxmurvlc,breakdown bros,824,8,['metalcore'],rock,1
4x9qvilljclfiumi8lvkfb,redman,1134,22,"['anime', 'j-rock']",electronic,2
3yf6ofuqahgv2o1nnmndiw,the pimps,1866,13,['rap rock'],hip-hop,1
1hqbaku5jb9hrncbh5mjkc,will butler vs the knocks,141,2,[],electronic,0
6wk1miq9kqzr8abodciobz,jaxxon,747,16,['electro house'],electronic,1
6hpw0prkofljpi61scx7hk,above,815,7,"['trance', 'progressive trance']",electronic,2
0fdkfaxswsqjtb9fso09lc,zoe yovéla,178,1,"['christian lo-fi', 'christian r&b', 'christian jazz', 'neo soul']",r&b,4
5m4kfjwrgjuzt3ael1mkap,the bubble guppies,2006,1,"[""children's music""]",folk,1
3g3psfqyt3jud7164hy9fn,beyond feat richard bedford,1,0,[],electronic,0
1lwmx06l9rfkkwuxwlwzvj,simon bowman,876,25,['musicals'],classical,1
1powuklq9xhmzziyelntwp,will butler,28424,34,[],electronic,0
7ffbcfsr2g8ylh2p0s7ttb,beatsmash,11146,35,['edm trap'],electronic,1
17yfwltjwb0dtyjftqwrvw,iwer george,17927,25,"['soca', 'calypso']",folk,2
13zcqxoeqbygdi7w78d4nc,heyder,2871,32,[],pop,0
0ymiodu1yzvwwqq528swiw,adora,2249,44,[],pop,0
15mr9e7xtmvpmkehcpbyzd,isadora,2044,35,[],pop,0
3dalqbpv5zwaspxv5tr8ok,zerky,15206,49,['brazilian bass'],electronic,1
1g9s6c1wrqywddkir3kwcv,oberg,12228,43,['epadunk'],hip-hop,1
1m1pgw9tdzrxyn85bh3w9t,nadia batson,49824,37,"['soca', 'calypso']",folk,2
1fxs9zsrivpmcwagsuhpdj,swappi,13378,23,"['soca', 'calypso']",folk,2
3ba8xnu6tude8zspjnw6v1,reunited,2023,27,[],electronic,0
5navblbphvm8ahbmrgjcn1,dj dolores,12082,17,[],folk,0
0e0knmliqt2ctmmchv6tzg,gauzz,234,16,['electro swing'],electronic,1
1vwx54vxj6mghi5htczyla,1 world,4006,55,"['hard techno', 'techno']",electronic,2
3gtl4xardqr2sy59osg0ia,sonny wilson,3134,49,['big room'],electronic,1
2lsolltbsyekzjlwg0ztud,yes king,69,19,[],folk,0
7rujv3qhhzjvrucw5bk09x,jude  frank,24757,45,"['latin house', 'tribal house', 'tech house', 'techengue']",electronic,4
5bueamx6e4banzyhedd3jh,yel,323,11,['trance'],electronic,1
6cbl78a3tb1cpfoduf7um5,mikaela davis,18264,25,[],rock,0
6nrhwtv2bwudvpijpcjcie,subsonic eye,24555,29,"['shoegaze', 'dream pop']",rock,2
6getu6i2j5enippzc9udea,acroma,913,5,"['post-grunge', 'industrial rock']",rock,2
3inuqb8ctimbbp0h6omhyz,holler wild rose,193,2,['shoegaze'],rock,1
5st4kkihmnsmlrsxwos2x3,gazzo,13806,32,[],electronic,0
3y5t0k1lbdshe5hhg2sntp,vijee,13,10,[],electronic,0
160eze4skqkmxzlirrrp0a,tom cane,6,7,[],electronic,0
6y6w2hnl3gm49hoa74qhoo,natural snow buildings,22389,25,"['drone', 'dark ambient', 'neofolk', 'experimental', 'ambient', 'post-rock', 'ambient folk', 'avant-garde', 'drone metal']",electronic,9
76enwshp2ozbflnjoy2jeg,mattias kolstrup,1906,28,"['dansk pop', 'dansktop']",pop,2
2uechrfdpz3p8qhu9cjfy6,molly,5650,3,"['shoegaze', 'post-rock', 'dream pop', 'neo-psychedelic']",rock,4
3wcfhaaohnck7qhnkwetyk,tom walker,405,0,"['tekno', 'hardstyle', 'hardcore techno']",electronic,3
3qeucfxqwae16k2zoaagyg,jamie anderson,1311,13,[],electronic,0
6lxkkljf402vt68hxs4jes,whale bones,10075,26,[],rock,0
6td0od5xt9guu3rs1pmme7,usri banerjee,11426,16,['bangla pop'],pop,1
4zttrmjslc9gfqhskjctmk,moondance diner ensemble,133,25,['musicals'],classical,1
6oy4strai9apdmoco5te6w,sea lemon,20589,43,['dream pop'],pop,1
2m1pngj6owvdbzoynhtwyx,prime time heroes,83,0,['skate punk'],rock,1
56vvlplpcs1nfxcajhua2r,charlie levy,4,0,[],classical,0
68tij2kgc2bus1cmihj9mw,alain clark,69271,47,['nederpop'],pop,1
7lbyficauh1vghj5mmfim8,sunday in the park with george original broadway cast ensemble,17,13,[],classical,0
6dpqifnbvlnyf0qozkfipw,kermesse,31730,41,"['organic house', 'downtempo', 'tribal house']",electronic,3
1qbdgnzbk6etibifzju4zr,slackstring,7028,22,['surf rock'],rock,1
2xexrcii5b1d84qszrelb9,charles schillings,4354,34,"['nu jazz', 'lounge']",electronic,2
2kgftujetayfuximkppsaq,josie dunne,72119,45,[],electronic,0
5doqsm8z2pk90pbosnw2xp,nikki ross,921,16,['gospel'],r&b,1
4v6jbtrhaeabsatqdjesum,aaron lindsey,3426,26,['gospel'],r&b,1
7fxxyrqyu1ya6gssgsz9nq,ian lavender,7,15,['musicals'],classical,1
5whjad5w4ujxg9iubf9hdk,sheila hancock,349,20,['musicals'],classical,1
1tqkn34l9yywcgfb0vif3n,katie rowley jones,667,28,['musicals'],classical,1
6axkibbheaaxea2rafcin4,claire greenway,62,17,[],classical,0
6u2hlhvhmhjodveav2ydd7,julia sutton,424,26,['musicals'],classical,1
4nuiwvmxsfoiiybfwwj0an,the loyalists,642,4,['underground hip hop'],hip-hop,1
1zqdexljwovbulffllmmwo,claire greenaway,108,23,['musicals'],classical,1
0xiy8mlm2w28z3u6mawdb2,ako mitchell,303,18,['musicals'],classical,1
6pvscqsjuicxvoa3udypmu,jon vinyl,92104,43,[],pop,0
3iwdvitnhmdo282wwp0cwh,tamino,544590,54,[],pop,0
3bbn1p1jnw0ssdyedbkozk,bathe,45107,41,"['alternative r&b', 'indie r&b']",pop,2
3z6zaufovwd02jkq4qteib,told,2481,13,[],electronic,0
0oqarax8kxugym9qmpixt2,voltaxx,430,10,['latin house'],electronic,1
3zeknuc8jolpjjlrezmlgs,misha klein,1906,20,"['indie dance', 'g-house', 'deep house']",electronic,3
44rhz9camqsmrgewqzt5lh,alex farley,166,15,[],folk,0
0gegeovxjwiz38cw8jcqvp,baby b3ns,43877,46,['hyperpop'],electronic,1
5etdkb4tepnwq3k09hrw4t,pauline zoe park,10771,25,"['christian jazz', 'christian r&b', 'christian lo-fi']",r&b,3
7fip6lgxb6hlzcq8gdycme,gokb,1116,39,"['reggaeton mexa', 'latin r&b']",r&b,2
5ooeduipuqjcbkjfevvrsm,zyntherius,1566,36,['electroclash'],electronic,1
5ujbuztdurporhkayqjtjp,eastblock bitches,13066,32,['slap house'],electronic,1
3jed4mcgkaqymqdrpstaxg,nilka,1580,25,['melodic bass'],electronic,1
2urtpmo6o1svn2eu64uy27,pluto,102,9,['hard house'],electronic,1
2bqgcpmykubdhza7h0fqfq,nvthvn,17314,29,[],electronic,0
4z4nnygowzvyttgomarkyb,prinz m,79,5,[],electronic,0
47qdvk9qsufindgxpft5tq,chavano,271,12,[],electronic,0
4kuoctc6ilqilieso3psz0,lovemark,69,8,[],electronic,0
6xfbnywnx20gpsnp4wa0az,torqux  twist,624,14,['dubstep'],electronic,1
2u5iikl2fjp4hi6gawr97f,giuliano palma  the bluebeaters,29726,30,"['rocksteady', 'ska']",folk,2
32bhdxeridun1eskbygkmv,chloe wilson,1246,30,['disco house'],electronic,1
6okx55umcw4hgc5hm4zr7k,ayọ,200682,49,['neo soul'],r&b,1
2agsq5g3me9ctnl21lhj1g,montefiori cocktail,13103,33,"['nu jazz', 'acid jazz', 'lounge']",electronic,3
0yozckxvzvqjq9crpyiran,ingrid lucia,1219,16,['swing music'],jazz,1
5osyuimyqqxtua56px4d5e,the mind,30,0,[],pop,0
4klnr50wrwi1h9wpyg7k0v,shazalakazoo,5141,18,"['electro swing', 'swing music', 'nu jazz', 'moombahton']",electronic,4
5vldqgkfcektq4ij3tj5rv,zug izland,35680,25,['horrorcore'],hip-hop,1
77ktelksxyzzi1eirdensl,the johnstones,2119,11,"['ska punk', 'ska']",folk,2
0fgcy5ts0piftedzkguscp,sillkey,1208,32,[],r&b,0
7btoojurx6hknjqdn9nssj,afronaut zu,3860,34,['drum and bass'],r&b,1
03vgezkhp9tyokotxzluj4,gym and swim,41494,24,"['thai indie rock', 'thai indie pop', 'thai pop']",pop,3
7ar3zmi1enr2ltbz3u3mv8,kevi,181,17,['tropical house'],electronic,1
5f4qpkfy7ptchwtqspnsji,neha kakkar,49123340,75,"['bollywood', 'hindi pop', 'desi', 'desi pop', 'gujarati garba']",pop,5
7l2hso4admjx9p5dpgk0yn,claybourne elder,3,9,[],classical,0
1bufaoa1xsdvxgxeqqjtzw,kim,116747,58,"['zouk', 'kompa', 'kizomba', 'french r&b']",electronic,4
6iypy9zvegeb5mswbjwwni,alexis,4129,41,['hi-nrg'],electronic,1
7hlfkk8ftcxhyab2dfmk1a,haaz sleiman,14,16,['musicals'],classical,1
1eafphmrorfk9vakxjdsar,ratty,3082,35,['trance'],electronic,1
5vzhl2vbetlifgybgls3fz,subsequent,546,16,"['liquid funk', 'drum and bass']",electronic,2
38mdz9xzpqp1nwxcr274fg,j jonathan-david,3,9,[],classical,0
5a7aibantk58guxulrhzvv,lethargy,491,0,[],electronic,0
5kpz5ve2qpq5rrtxwwaevf,tau factor,248,0,"['ebm', 'industrial', 'darkwave', 'synthpop']",electronic,4
0cpmf8owijudxyrzsnfjj8,lovlee,3604,43,['melodic house'],electronic,1
54y752tti640mo0k3ypsyz,pacific mile,1,0,[],electronic,0
6yverouhmxyj18zgeujbrq,adam rudolph,1117,9,"['gnawa', 'free jazz', 'afro-cuban jazz', 'ambient jazz', 'electroacoustic']",jazz,5
0lh6gvdylry5rky74ens0f,the alliance,18,9,['bassline'],electronic,1
0ln4vnrbatvcjrvzlixy1t,zaki ibrahim,5152,24,[],electronic,0
0qci2vykeudde4lkhoh9aq,chris gresswel,423,9,['bassline'],electronic,1
42gxqlrekmwwnacptont59,victoria platt,7,12,['musicals'],classical,1
2ddxa0gym7uv7m2jjtgwhv,hossein alizadeh,45236,30,"['sufi', 'traditional music']",folk,2
7fswyy9wi6opd2oylri2oc,chris theory,15,2,[],r&b,0
6k3imddrvxawdigu3qweek,cossetti,76,11,[],country,0
7cy4fibbqeerlyrraby9kx,nautilis,2143,12,"['idm', 'glitch']",electronic,2
5ki21lqwpfp6uiffvqejky,pacific,1635,12,"['swedish pop', 'indie electronic']",pop,2
2rhvspz8jaam0fuw2ztmce,alan campbell,380,21,['musicals'],classical,1
7gz8tz3f5blptjynswiuny,compuphonic,17742,33,[],pop,0
2eb4jjnhlbseuiinqmmtjm,caroline lufkin,253,10,[],electronic,0
3r4xcyrexwbajnj3l7a90t,original broadway cast of sunset boulevard,375,24,['musicals'],classical,1
4qlefh3gbgqmbopvc7awup,natanya,25076,40,"['uk r&b', 'alternative r&b']",r&b,2
3dowihkflazwxhsplsdtzz,grayson gibson,2611,4,"['trap soul', 'dark r&b']",r&b,2
5rsjn1bl0blhkkkcanj4ym,kevin anderson,983,13,['musicals'],classical,1
3jjbx9cm5np3ekayps71si,cliff,38078,42,"['opm', 'harana']",pop,2
3trbbmtvhwxskbbc1tclsv,yden,44719,49,"['opm', 'harana', 'parang']",pop,3
1decsyivwruumefasoupmz,jordan t,20879,38,"['reggae', 'nz reggae']",folk,2
2yv6jt3lhmmogxb1lsgu7f,entyce,62,12,[],hip-hop,0
1eblwvfp5h4whvzrymxqll,the panturas,352693,53,"['indonesian indie', 'surf rock', 'indonesian rock', 'indorock']",rock,4
5k84vexak6onyr2si64ojn,boiler,637,5,"['future house', 'deep house']",electronic,2
3kxwuaafla4n0hvbq9acnd,mariel,424,15,[],hip-hop,0
2cwf4ec4pjjg3xxljzosin,pdigsss,2,1,[],electronic,0
31q0udtgtobclagczo3kbk,seneca b,8584,25,"['lo-fi', 'lo-fi beats', 'lo-fi hip hop']",electronic,3
1focmrbxvro99ewpglsd3n,goalkeeper,11289,27,['pop punk'],pop,1
6ltujzrkveiemv9jnbvmfy,matthew hermosura,1524,18,"['jazz pop', 'pinoy indie', 'opm']",pop,3
28yoybohuf8sfsqxqhrzjk,78 saab,2241,16,['jangle pop'],rock,1
2cckecnkcdjeex6at7ldub,dimaro,6948,30,['big room'],electronic,1
4tahhppewcszcmjhyrouvx,lea,3555,47,['french rap'],hip-hop,1
1hcmkf2zxr12xnvn95dkva,freiboitar,5961,36,"['funky house', 'disco house', 'nu disco']",electronic,3
143jckju4xljhmey2rpysv,bailee ann,1445,36,[],country,0
1asqbsi83hminbcub9z6oi,claus casper,1216,24,"['funky house', 'disco house', 'nu disco']",electronic,3
2mvabmvwkxizwjxjorkpdk,amorphous,18473,39,[],hip-hop,0
59llgxmjoa3nxthpg4gvcc,meyland,38,0,[],electronic,0
0a9x6eybbdialznyeio40x,visti,152,0,['nu jazz'],electronic,1
318vpiruwele6jd0k3ldkt,phoebe killdeer,29365,60,[],electronic,0
5smku8ii6fh3ypzterz4kv,julian cope,56782,34,"['neo-psychedelic', 'jangle pop']",rock,2
4stwydyihivl3cjvixlxpy,carptree,5154,4,"['progressive rock', 'art rock', 'progressive metal']",rock,3
3wflop0dm0rdbwjimnbfsp,liltrxptendo,9666,28,[],r&b,0
7xk7trtcovobxqr5kzzsmf,laurels,35,0,"['doo-wop', 'baroque pop', 'noise rock']",pop,3
7f7toydsupry4psudpf1mf,blmks,0,2,[],r&b,0
3ykdyhlvieu2rlyci5hznt,lil blacky,34316,31,"['mexican hip hop', 'g-funk']",hip-hop,2
1x1r5azjyxs6wdfzeoboi3,christian blue,1195,32,[],pop,0
4afeummqes7g5nlkf3jsm0,the jerky boys,28585,30,"['comedy', 'spoken word']",pop,2
03x2rntnfrpid7ylzfusgn,joya mooi,16708,36,"['uk r&b', 'neo soul', 'afro r&b']",r&b,3
3prrue5ild6itecb1gbaux,les hôtesses d' hilaire,4380,13,"['rock quebecois', 'cajun', 'pop québécoise']",rock,3
48obyo3gm7r76nrcfyvnm9,katie got bandz,10384,30,"['chicago drill', 'footwork', 'drill']",hip-hop,3
5j1jcdycpj44ykz6kva5wx,maliibu miitch,144847,37,[],rock,0
74peub9hxn7dy8jjgnqvsw,akbar v,16991,30,[],hip-hop,0
4kq8z3vydhjpdggxb16erb,nakash aziz,461539,68,"['tollywood', 'bollywood', 'desi', 'telugu pop', 'hindi pop']",pop,5
51jqio3vzydqg3tgng15bi,el fé choir,2486,42,[],pop,0
2sbpvwz6430u5mxugga8kz,olivio,38,8,[],rock,0
6wkespcllpvqun72jbojed,charles gray,497,26,['musicals'],classical,1
3jcopgtsiia9bdz5dyx9e6,razorback,85675,31,"['pinoy rock', 'pinoy alternative', 'opm']",rock,3
5kjsaiwfweanrpwvtkjnxz,l'orange,48604,39,['jazz rap'],hip-hop,1
1e5zihimerahn9fsk3sdgt,king chav,1197,9,['christian hip hop'],electronic,1
5jjbhootvqnkhx7ihfbnlk,warehouse,6369,19,['jangle pop'],pop,1
47rof45mpcip0kfulbqkux,asbjørn,12930,23,[],electronic,0
2wjqemdstca6xguh2kq0sd,susan saradon,164,25,['musicals'],classical,1
0j9ejvs0ntebjrxvevruwh,the cast of rupaul's drag race all stars season 4,2990,17,[],electronic,0
6envmkppp3kdkerlerp98e,wimps,7777,25,"['egg punk', 'indie punk', 'garage rock']",rock,3
7hjdrqafecfiarvehhm6qd,gloc-9,1952385,65,"['pinoy hip hop', 'opm', 'pinoy rock', 'pinoy alternative', 'pinoy r&b', 'p-pop']",rock,6
00fqdx3bcsstplkbckhyqe,tsundere alley,10774,30,"['vaporwave', 'city pop']",electronic,2
39nfgzernujpko9fl0ogn7,mercii,1986,0,[],electronic,0
5d6xerkde4ajaj2wkgw85q,peacemode,14709,35,[],electronic,0
6fjidgir67mx3llebjimac,josh dylan,3698,45,['musicals'],classical,1
2lwshxol8itli0pmtvkveh,she,779242,54,"['mandopop', 'taiwanese pop', 'c-pop']",pop,3
5xaruxhfbgs8ldoyzopj1r,andy garcia,2077,42,[],classical,0
3w36fowm7ulvvobnlvaqbi,black rhyno,769,6,['bongo flava'],folk,1
46spwuo4mwbra1wnsk83tl,hugh skinner,13046,48,['musicals'],classical,1
30o4qijxjukhg0igc93av1,alexa davies,1730,48,['musicals'],classical,1
6i2l37l0o5gjtj4dphipst,original broadway cast of kpop,2035,5,[],pop,0
5whcxcpwfcjnitpambae86,the german cast of mamma mia,3240,28,['musicals'],classical,1
5u2zidy0odtb6p5axinwoz,jessica keenan wynn,20249,58,['musicals'],classical,1
0st01j0t90pojugs61dojw,the pearlie chorus,917,44,[],classical,0
4oz8w4vbkjigbuklrcjgm7,kraddy,33762,28,"['glitch', 'dubstep']",electronic,2
1gz6ldgaocep49l9z1kraf,maude latour,10,10,[],pop,0
0dlsqg3iv62unvhwue6mx6,gruff rhys,43619,48,[],hip-hop,0
2ttd8shhyzxnhn02xyvqz1,william black,68,25,"['melodic bass', 'future bass']",electronic,2
42cbyw1y9fadcr6und2p5f,alna,828,47,"['melodic bass', 'future bass']",electronic,2
1ydbypderwadega8e2wrxb,rose mcgowan,5677,11,[],electronic,0
74q5f1hbfoix6fk8d4jxbn,gabs,411,31,['future bass'],electronic,1
5yilfkshhsy945mhtyflqb,karim mika,11429,22,['big room'],electronic,1
67zjxs9katc6hxb7tcecp1,titchimoto,44,0,[],electronic,0
7rqacjqgs10tzwg7s2dnxr,kelly sweet,10016,29,[],electronic,0
3ngb5cmh3ijzdbhjpglvk6,eric leva,863,35,[],electronic,0
5ppcixjlytbonxl3uidawj,blakk man,309,21,['dancehall'],folk,1
4elpgkef1mk09xtaoeuva8,celi bee  the buzzy bunch,932,5,[],pop,0
4kggki2drvc4uiotyrocvq,jt nero,581,1,['americana'],country,1
0gyspejfrtyfba7i8uok3k,24h,934,34,['big room'],electronic,1
3tq17vmw2mm5gvbsjy177m,arkaik,20719,14,"['death metal', 'deathcore']",rock,2
60utw3cgxdt08ehhzgjnon,louverture,9147,37,['anime rap'],hip-hop,1
62g7ybejsn91tgfswsddob,1000 homo djs,32112,23,"['industrial', 'industrial rock', 'industrial metal', 'ebm']",rock,4
1xllhtgjjc4roqzilbzavw,nic d,503466,67,[],pop,0
4b6my3qckyax7n3qzuzonc,954mari,16149,40,"['anime rap', 'anime']",hip-hop,2
2dr2lb79b7i1gj10fi6lja,breeton boi,39979,43,"['anime rap', 'anime']",hip-hop,2
0k11od2moqyxy9oknm1fpt,totlyn jackson,17,3,[],electronic,0
12drvexa0qq3jihqyfhki6,yoelle,1081,36,"['slap house', 'g-house']",electronic,2
5vwwuqevxe9ds8ynktxvzv,son of patricia,56,13,[],electronic,0
2vnznfxgxovqaqal3k2dzz,hentai dude,928,19,[],electronic,0
2xxjoyydhynckjfiytx23n,noisia,479,42,[],electronic,0
4xsf7sykkculuahkmag3j5,dylan brady,101,25,['drum and bass'],electronic,1
0vxamldd4vgp7oqta3rqm5,linn,661,28,[],electronic,0
42qq1squth1at2dan3flmt,four of diamonds,56378,27,[],electronic,0
1h1sduwslytzifztdpkgua,belters only,81764,55,[],electronic,0
0byep3eyhk9wsp4t2ad1r8,toy-box,131725,49,"['europop', 'eurodance']",pop,2
7r0bmcz2ch5mzm5zw4ze5m,butterfly,23,2,[],electronic,0
5iksvburqxfh3zwac6gzgs,simone denny,2264,42,[],electronic,0
368rtimkmrz3b03az6b14w,marta sánchez,714759,63,['latin pop'],pop,1
6g1fcuxaib7utsczfn6gnr,hollywood royalty,5,0,[],electronic,0
6t8ezxudpkn5rwz0sgqckt,the krays,3373,9,"['hardcore punk', 'skate punk', 'punk']",electronic,3
4ik5hkdngw1r1y4awdnumq,mahogany,3566,17,"['shoegaze', 'dream pop', 'space rock']",rock,3
5bky7tu2bnmfofndc5mncz,yvonne catterfeld,231415,44,['german pop'],pop,1
2kyv3dbj9xpl6sk4lmv1ju,scissorfight,20868,29,"['stoner metal', 'stoner rock', 'sludge metal', 'groove metal']",rock,4
2gcgjidba22nwx874cfk2t,nesby phips,1998,22,[],hip-hop,0
0h0c8mmt21p0ixq6qo1umh,tupid young,145980,47,[],hip-hop,0
4kujbv0p9ws8hdgtkprqjz,martina navratilova,14,20,[],pop,0
7nfhgyglzkxrd9ltmll6ut,ayo beatz,3601,31,['afroswing'],hip-hop,1
4npezdlqbdnngxmpiuu8sz,we are tennis,110,20,[],pop,0
3idyrziozfxeqayfltf2co,john mcenroe,57,20,[],pop,0
6pm9st37sestletapk6ul4,chris evert,12,20,[],pop,0
6pblncr2u2lei5qpbc92ui,jolee nikoal,221,18,['tropical house'],electronic,1
2lwjwkfyzcupejoo8t32cd,bon entendeur,305200,58,"['french indie pop', 'french house', 'french pop']",pop,3
4krfa7rbzbu7mxewo3fkoe,ams,7268,47,[],hip-hop,0
2dotihcyjpxyv2ewftuxes,mary pierce,86,20,[],pop,0
3ff0xpf4r0xau9wnv7c6ly,idvision,415,0,"['industrial rock', 'industrial metal', 'industrial']",rock,3
5lurao2ppqg5wdkm0uka7o,john darnielle,1351,19,"['anti-folk', 'folk punk']",folk,2
1mmkns9q559kazehbkeau2,nicole miglis,2992,27,[],electronic,0
6gzvflqhshhg3mjyrf1dov,the surfaris,50697,46,['surf rock'],rock,1
6b58zzxrhpakxmhpx7xhax,dave hause,44323,38,['folk punk'],folk,1
4l8lrw0t3vemabdqvfwnqo,park rd,7651,31,['surf rock'],rock,1
3gpal7oefd37ijdooiirqy,zongamin,5407,26,['electroclash'],electronic,1
0xjoyhyh6ex47cff84w4za,nomo heroes,2,0,[],electronic,0
7r12pdjhig5yecyqlxuc9l,joakim,46,5,[],electronic,0
3cfv6ohryhzqpfwgj5f9jc,left wing fascists,176,0,['psychobilly'],rock,1
0hfha5outxp6jvb3fnaxdb,jason tam,1242,22,['musicals'],classical,1
1zp054jc86wvkcxkeqzgoa,jack garratt,355292,45,[],electronic,0
6qxjoe3vcurz1axpdcwuub,hailo,33,0,[],electronic,0
3klvuxan8kcvysb5d9q7ls,jimi cravity,11176,43,"['ccm', 'christian', 'christian folk', 'christian pop']",pop,4
5ujgrwccl7sibigmfmfbb0,am,66,7,[],electronic,0
4pooxkyjbxl4t18guetqxa,next to neon,990,29,['tropical house'],electronic,1
0j7gtwdy1wleymfo59x1f9,amy mae lou,311,29,['hardstyle'],electronic,1
2ksdrzypqr1kjm9jkwss5m,dray,7387,46,['deep house'],electronic,1
4nijhyp7ktvcfjewggkjtj,chase,450,14,"['chicago house', 'freestyle']",electronic,2
3t56aaw6utzsabl8rl6rf0,jakko,2354,24,"['brazilian bass', 'progressive house']",electronic,2
2lpr8qx4h6y586exb4syxk,foux,253,32,[],electronic,0
61zvalbxaagssa0v3xkul6,kenshin,513,4,"['brazilian bass', 'g-house', 'vinahouse']",electronic,3
0l9dzgxpz3pn5cok3vzkmr,vr sex,18488,22,"['cold wave', 'darkwave', 'post-punk', 'deathrock', 'gothic rock']",rock,5
0tocayqmbxxlupy1uuju47,witches,300,0,['black metal'],rock,1
6nrwwulcr6zcc8nzx4nbtv,the soundlovers,20398,42,"['eurodance', 'italo dance']",electronic,2
2m0ovv8c8hbzhuf7toabgx,hailo,117,17,[],electronic,0
2vl4kzkeqslel4p0atwuue,naiwen yang,130809,44,"['taiwanese pop', 'chinese indie', 'taiwanese indie', 'mandopop', 'c-pop', 'chinese rock']",pop,6
4zudag4fukpwqmgoxh1qm1,zex,503,1,['progressive house'],electronic,1
3zkcwuuuso1zsdvdzrllwb,etta matters,818,8,['progressive house'],electronic,1
7wgjdqrwer7wrzehvnobpi,todesbonden,1205,2,"['gothic metal', 'symphonic metal', 'folk metal', 'doom metal']",rock,4
35fbwufkdprqjfq8qnk31b,youth in circles,4666,20,"['melodic bass', 'future bass']",electronic,2
15hrpenlad84llxey8kije,there is a light that never goes out,2382,4,"['screamo', 'math rock']",rock,2
6tocvb7vgpobqilhvxnaj9,the aqualung,191,7,"['trance', 'chillstep']",electronic,2
5ph5qj27fh66ndmtqiozyk,bags,3417,13,"['proto-punk', 'riot grrrl', 'queercore', 'punk']",rock,4
1vucpvmcvvkz9w65lm7wob,bram boender,2409,38,['hardstyle'],electronic,1
5q0rjremjmaahzn048ntb1,40 cal,36312,33,['east coast hip hop'],electronic,1
7mupa3jkzh8bwvmcg5f7gc,sean simmonds,2538,4,"['christian r&b', 'christian hip hop']",hip-hop,2
